type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
*r,
*w,
r,,,StatPowerOn,StatPowerOn,,,b509,0dcc00,value,,UIN,,,register value
r,,,StatOperatingHours,StatOperatingHours,,,b509,0dcd00,value,,UIN,,,register value
r,,,StatMonthOfInstallation,StatMonthOfInstallation,,,b509,0dce00,value,,UCH,,,register value
r,,,StatYearOfInstallation,StatYearOfInstallation,,,b509,0dcf00,value,,UCH,,,register value
r,,,Stat15MinBusTimeout,Stat15MinBusTimeout,,,b509,0dd000,value,,UCH,,,register value
r,,,StatRTOSErrorcode,StatRTOSErrorcode,,,b509,0dd100,value,,UIN,,,register value
r,,,StatRestarts,StatRestarts,,,b509,0dd200,value,,UIN,,,register value
r,,,StatRTOSErrorCounter,StatRTOSErrorCounter,,,b509,0dd300,value,,UIN,,,register value
r,,,FlowTempDesired,Vorlaufsolltemperatur: Desired flow temperature of MK1,,,b509,0d4600,value,,D1C,,°C,register value
r,,,FlowTemp,VF1 Sensor: Vorlauftemperatur,,,b509,0d0100,temp,,D2C,,°C,register value,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,OutsideTemp,Außentemp. Sensor: current outside temperature (valid only if a sensor is connected to the VR60),,,b509,0d0600,temp,,D2C,,°C,register value,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,TeleSwitch,State of the Teleswitch,,,b509,0d0a00,value,,UCH,0=off;1=on,,register value
r,,,IsInHoliday,Ferienprogramm aktiv: Every bit of this byte represents a heating circuit; holiday function can be started by setting the HC's corresponding bit,,,b509,0d2700,value,,UCH,,,register value
r,,,IsInParty,Partyfunktion aktiv: Every bit of this byte represents a heating circuit; if bit is set the party function is activated for the corresponding HC,,,b509,0d4e00,value,,UCH,,,register value
r,,,CleaningLady,Sparfunktion: saving function is activated until read value * 1/2 h,,,b509,0d4b00,value,,UCH,,,register value
r,,,IsInStorageFilling,Speicherladung aktiv: heating circuit is locked because of ongoing tank loading unless parallel loading has been activated,,,b509,0d4700,value,,UCH,0=no;1=yes,,register value
r,,,MixerDutyCycle,"ED Mischer: Teleswitch,Pumpe,Zirkulationspumpe,WW Anforderung,WW Freigabe",,,b509,0d0e00,value,,SCH,,,register value
r,,,HcPumpPort,HK2-P: Status of mixer cicuit pump on MK1P,,,b509,0d9100,value,,UCH,0=off;1=on,,register value
r,,,CfgHeatSinkType,Kreis Typ,,,b509,0d3c00,value,,UCH,0=disabled;1=mixer;2=water;3=fixvalue;4=backflow,,Type of the configurable mixer circuit
w,,install,CfgHeatSinkType,Kreis Typ,,,b509,0e3c00,value,,UCH,0=disabled;1=mixer;2=water;3=fixvalue;4=backflow,,Type of the configurable mixer circuit
r,,,OperatingMode,Betriebsart: Operating mode of mixer circuit,,,b509,0d2b00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,register value
w,,,OperatingMode,Betriebsart: Operating mode of mixer circuit,,,b509,0e2b00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,register value
r,,,TempDesired,Solltemperatur: Day temperature setpoint of the circuit,,,b509,0d3200,value,,D1C,,°C,register value
