type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
*r,
*w,
*[id_sw],scan,,,,SW
[id_sw<=140]r,,,RoomTemp,actual room temperature [°C/Sensor state],,,b509,0d0f00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
[id_sw<=140]w,,install,RoomTemp,actual room temperature [°C/Sensor state],,,b509,0e0f00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
[id_sw>=141]r,,,DisplayedRoomTemp,default *r,,,b509,0d6600,value,,D2C,,°C,temperature
[id_sw>=141]w,,service,DisplayedRoomTemp,"default *ws for user level ""service""",,,b509,0e6600,value,,D2C,,°C,temperature
r,,,ResvdStorage1Sensor,default *r,,,b509,0d0000,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
w,,install,ResvdStorage1Sensor,"default *wi for user level ""install""",,,b509,0e0000,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ResvdStorage2Sensor,default *r,,,b509,0d0100,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
w,,install,ResvdStorage2Sensor,"default *wi for user level ""install""",,,b509,0e0100,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ResvdStorage3Sensor,default *r,,,b509,0d0200,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
w,,install,ResvdStorage3Sensor,"default *wi for user level ""install""",,,b509,0e0200,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ResvdColl1Sensor,default *r,,,b509,0d0300,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
w,,install,ResvdColl1Sensor,"default *wi for user level ""install""",,,b509,0e0300,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ResvdColl2Sensor,default *r,,,b509,0d0400,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
w,,install,ResvdColl2Sensor,"default *wi for user level ""install""",,,b509,0e0400,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,YieldSensor,default *r,,,b509,0d0500,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
w,,install,YieldSensor,"default *wi for user level ""install""",,,b509,0e0500,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ResvdCollPump1,default *r,,,b509,0d0600,value,,UCH,,,
w,,install,ResvdCollPump1,"default *wi for user level ""install""",,,b509,0e0600,value,,UCH,,,
r,,,ActualPumpPower,default *r,,,b509,0d0700,value,,HEX:2,,,
w,,install,ActualPumpPower,"default *wi for user level ""install""",,,b509,0e0700,value,,HEX:2,,,
r,,,ResvdCollPump2,default *r,,,b509,0d0800,value,,UCH,,,
w,,install,ResvdCollPump2,"default *wi for user level ""install""",,,b509,0e0800,value,,UCH,,,
